"Name";"CompanyName"
"AWS.Tools.Kafka";"aws-dotnet-sdk-team"
"AWS.Tools.KafkaConnect";"aws-dotnet-sdk-team"
"AWS.Tools.Kendra";"aws-dotnet-sdk-team"
"AWS.Tools.KeyManagementService";"aws-dotnet-sdk-team"
"AWS.Tools.Keyspaces";"aws-dotnet-sdk-team"
"AWS.Tools.Kinesis";"aws-dotnet-sdk-team"
"AWS.Tools.KinesisAnalyticsV2";"aws-dotnet-sdk-team"
"AWS.Tools.KinesisFirehose";"aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideo";"aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideoMedia";"aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideoSignalingChannels";"aws-dotnet-sdk-team"
"AWS.Tools.LakeFormation";"aws-dotnet-sdk-team"
"AWS.Tools.Lambda";"aws-dotnet-sdk-team"
"AWS.Tools.Lex";"aws-dotnet-sdk-team"
"AWS.Tools.LexModelBuildingService";"aws-dotnet-sdk-team"
"AWS.Tools.LexModelsV2";"aws-dotnet-sdk-team"
"AWS.Tools.LexRuntimeV2";"aws-dotnet-sdk-team"
"AWS.Tools.LicenseManager";"aws-dotnet-sdk-team"
"AWS.Tools.LicenseManagerUserSubscriptions";"aws-dotnet-sdk-team"
"AWS.Tools.Lightsail";"aws-dotnet-sdk-team"
"AWS.Tools.LocationService";"aws-dotnet-sdk-team"
"AWS.Tools.LookoutEquipment";"aws-dotnet-sdk-team"
"AWS.Tools.LookoutforVision";"aws-dotnet-sdk-team"
"AWS.Tools.LookoutMetrics";"aws-dotnet-sdk-team"
"AWS.Tools.MachineLearning";"aws-dotnet-sdk-team"
"AWS.Tools.Macie";"aws-dotnet-sdk-team"
"AWS.Tools.Macie2";"aws-dotnet-sdk-team"
"AWS.Tools.MainframeModernization";"aws-dotnet-sdk-team"
"AWS.Tools.ManagedBlockchain";"aws-dotnet-sdk-team"
"AWS.Tools.ManagedGrafana";"aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceCatalog";"aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceEntitlementService";"aws-dotnet-sdk-team"
"AWS.Tools.MediaConnect";"aws-dotnet-sdk-team"
"AWS.Tools.MediaConvert";"aws-dotnet-sdk-team"
"AWS.Tools.MediaLive";"aws-dotnet-sdk-team"
"AWS.Tools.MediaPackage";"aws-dotnet-sdk-team"
"AWS.Tools.MediaPackageVod";"aws-dotnet-sdk-team"
"AWS.Tools.MediaStore";"aws-dotnet-sdk-team"
"AWS.Tools.MediaStoreData";"aws-dotnet-sdk-team"
"AWS.Tools.MediaTailor";"aws-dotnet-sdk-team"
"AWS.Tools.MemoryDB";"aws-dotnet-sdk-team"
"AWS.Tools.Mgn";"aws-dotnet-sdk-team"
"AWS.Tools.MigrationHub";"aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubConfig";"aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubRefactorSpaces";"aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubStrategyRecommendations";"aws-dotnet-sdk-team"
"AWS.Tools.Mobile";"aws-dotnet-sdk-team"
"AWS.Tools.MQ";"aws-dotnet-sdk-team"
"AWS.Tools.MTurk";"aws-dotnet-sdk-team"
"AWS.Tools.MWAA";"aws-dotnet-sdk-team"
"AWS.Tools.Neptune";"aws-dotnet-sdk-team"
"AWS.Tools.NetworkFirewall";"aws-dotnet-sdk-team"
"AWS.Tools.NetworkManager";"aws-dotnet-sdk-team"
"AWS.Tools.NimbleStudio";"aws-dotnet-sdk-team"
"AWS.Tools.OpenSearchService";"aws-dotnet-sdk-team"
"AWS.Tools.OpsWorks";"aws-dotnet-sdk-team"
"AWS.Tools.OpsWorksCM";"aws-dotnet-sdk-team"
"AWS.Tools.Organizations";"aws-dotnet-sdk-team"
"AWS.Tools.Outposts";"aws-dotnet-sdk-team"
"AWS.Tools.Panorama";"aws-dotnet-sdk-team"
"AWS.Tools.Personalize";"aws-dotnet-sdk-team"
"AWS.Tools.PersonalizeEvents";"aws-dotnet-sdk-team"
"AWS.Tools.PersonalizeRuntime";"aws-dotnet-sdk-team"
"AWS.Tools.PI";"aws-dotnet-sdk-team"
"AWS.Tools.Pinpoint";"aws-dotnet-sdk-team"
"AWS.Tools.PinpointEmail";"aws-dotnet-sdk-team"
"AWS.Tools.PinpointSMSVoiceV2";"aws-dotnet-sdk-team"
"AWS.Tools.Polly";"aws-dotnet-sdk-team"
"AWS.Tools.Pricing";"aws-dotnet-sdk-team"
"AWS.Tools.Private5G";"aws-dotnet-sdk-team"
"AWS.Tools.PrometheusService";"aws-dotnet-sdk-team"
"AWS.Tools.Proton";"aws-dotnet-sdk-team"
"AWS.Tools.QLDB";"aws-dotnet-sdk-team"
"AWS.Tools.QLDBSession";"aws-dotnet-sdk-team"
"AWS.Tools.QuickSight";"aws-dotnet-sdk-team"
"AWS.Tools.RAM";"aws-dotnet-sdk-team"
"AWS.Tools.RDS";"aws-dotnet-sdk-team"
"AWS.Tools.RDSDataService";"aws-dotnet-sdk-team"
"AWS.Tools.RecycleBin";"aws-dotnet-sdk-team"
"AWS.Tools.Redshift";"aws-dotnet-sdk-team"
"AWS.Tools.RedshiftDataAPIService";"aws-dotnet-sdk-team"
"AWS.Tools.RedshiftServerless";"aws-dotnet-sdk-team"
"AWS.Tools.Rekognition";"aws-dotnet-sdk-team"
"AWS.Tools.ResilienceHub";"aws-dotnet-sdk-team"
"AWS.Tools.ResourceGroups";"aws-dotnet-sdk-team"
"AWS.Tools.ResourceGroupsTaggingAPI";"aws-dotnet-sdk-team"
"AWS.Tools.RoboMaker";"aws-dotnet-sdk-team"
"AWS.Tools.Route53";"aws-dotnet-sdk-team"
"AWS.Tools.Route53Domains";"aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryCluster";"aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryControlConfig";"aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryReadiness";"aws-dotnet-sdk-team"
"AWS.Tools.Route53Resolver";"aws-dotnet-sdk-team"
"AWS.Tools.S3";"aws-dotnet-sdk-team"
"AWS.Tools.S3Control";"aws-dotnet-sdk-team"
"AWS.Tools.S3Outposts";"aws-dotnet-sdk-team"
"AWS.Tools.SageMaker";"aws-dotnet-sdk-team"
"AWS.Tools.SagemakerEdgeManager";"aws-dotnet-sdk-team"
"AWS.Tools.SageMakerFeatureStoreRuntime";"aws-dotnet-sdk-team"
"AWS.Tools.SageMakerRuntime";"aws-dotnet-sdk-team"
"AWS.Tools.SavingsPlans";"aws-dotnet-sdk-team"
"AWS.Tools.Schemas";"aws-dotnet-sdk-team"
"AWS.Tools.SecretsManager";"aws-dotnet-sdk-team"
"AWS.Tools.SecurityHub";"aws-dotnet-sdk-team"
"AWS.Tools.SecurityToken";"aws-dotnet-sdk-team"
"AWS.Tools.ServerlessApplicationRepository";"aws-dotnet-sdk-team"
"AWS.Tools.ServerMigrationService";"aws-dotnet-sdk-team"
"AWS.Tools.ServiceCatalog";"aws-dotnet-sdk-team"
"AWS.Tools.ServiceDiscovery";"aws-dotnet-sdk-team"
"AWS.Tools.ServiceQuotas";"aws-dotnet-sdk-team"
"AWS.Tools.Shield";"aws-dotnet-sdk-team"
"AWS.Tools.SimpleEmail";"aws-dotnet-sdk-team"
"AWS.Tools.SimpleEmailV2";"aws-dotnet-sdk-team"
"AWS.Tools.SimpleNotificationService";"aws-dotnet-sdk-team"
"AWS.Tools.SimpleSystemsManagement";"aws-dotnet-sdk-team"
"AWS.Tools.SimpleWorkflow";"aws-dotnet-sdk-team"
"AWS.Tools.Snowball";"aws-dotnet-sdk-team"
"AWS.Tools.SnowDeviceManagement";"aws-dotnet-sdk-team"
"AWS.Tools.SQS";"aws-dotnet-sdk-team"
"AWS.Tools.SSMContacts";"aws-dotnet-sdk-team"
"AWS.Tools.SSMIncidents";"aws-dotnet-sdk-team"
"AWS.Tools.SSO";"aws-dotnet-sdk-team"
"AWS.Tools.SSOAdmin";"aws-dotnet-sdk-team"
"AWS.Tools.SSOOIDC";"aws-dotnet-sdk-team"
"AWS.Tools.StepFunctions";"aws-dotnet-sdk-team"
"AWS.Tools.StorageGateway";"aws-dotnet-sdk-team"
"AWS.Tools.Synthetics";"aws-dotnet-sdk-team"
"AWS.Tools.Textract";"aws-dotnet-sdk-team"
"AWS.Tools.TimestreamQuery";"aws-dotnet-sdk-team"
"AWS.Tools.TimestreamWrite";"aws-dotnet-sdk-team"
"AWS.Tools.TranscribeService";"aws-dotnet-sdk-team"
"AWS.Tools.Transfer";"aws-dotnet-sdk-team"
"AWS.Tools.Translate";"aws-dotnet-sdk-team"
"AWS.Tools.VoiceID";"aws-dotnet-sdk-team"
"AWS.Tools.WAF";"aws-dotnet-sdk-team"
"AWS.Tools.WAFRegional";"aws-dotnet-sdk-team"
"AWS.Tools.WAFV2";"aws-dotnet-sdk-team"
"AWS.Tools.WellArchitected";"aws-dotnet-sdk-team"
"AWS.Tools.WorkDocs";"aws-dotnet-sdk-team"
"AWS.Tools.WorkLink";"aws-dotnet-sdk-team"
"AWS.Tools.WorkMail";"aws-dotnet-sdk-team"
"AWS.Tools.WorkMailMessageFlow";"aws-dotnet-sdk-team"
"AWS.Tools.WorkSpaces";"aws-dotnet-sdk-team"
"AWS.Tools.WorkSpacesWeb";"aws-dotnet-sdk-team"
"AWS.Tools.XRay";"aws-dotnet-sdk-team"
"AwsCfn";"ezs-ebekker"
"AWSCompleter";"mziyabo"
"AWSCostExplorerCmdlets";"CData"
"AwsCredentialsManager";"CurtisLusmore"
"AWSDataManagementCmdlets";"CData"
"AwsDscToolkit";"PowerShellTeam"
"AWSExt";"trevor"
"AWSLambdaPSCore";"aws-dotnet-sdk-team"
"AWSLogin";"BAD2BEEF"
"AWSMFAProfile";"channyein87"
"AWSPowerShell";"aws-dotnet-sdk-team"
"AWSPowerShell.NetCore";"aws-dotnet-sdk-team"
"AWSPriceList";"michael.haken"
"AwsRoles";"chris-peterson"
"AWSSSOHelper";"efab9c6f2b4c49578f8e619e27f6b3fb"
"AwsSSORoleHelper";"0xw1sky"
"AWSTestHelper";"SamMartin"
"aws-toolbox";"fireflycons"
"aws-toolbox.netcore";"fireflycons"
"AwsUtilities";"michael.haken"
"AwsUtils";"rhpkegel"
"AWS-Utils";"HenrikStanley"
"AWSWindowsHelpers";"SamMartin"
"ax2012.tools";"splaxi"
"AxAzureBlueprint";"Agazoth"
"AxCosmosDB";"Agazoth"
"AxCredentialVault";"Agazoth"
"Axinom.DevOpsTooling";"sandersaares"
"Axinom.Drm";"sandersaares"
"Axium";"danthompson_cwru"
"AxKeyVault";"Agazoth"
"AxKeyVaultExtension";"Agazoth"
"AxSQLServerCe";"Agazoth"
"Az";"azure-sdk"
"Az.Accounts";"azure-sdk"
"Az.ADDomainServices";"azure-sdk"
"Az.Adm";"Djacome"
"Az.Advisor";"azure-sdk"
"Az.Aks";"azure-sdk"
"Az.AlertsManagement";"azure-sdk"
"Az.AnalysisServices";"azure-sdk"
"Az.ApiManagement";"azure-sdk"
"Az.App";"azure-sdk"
"Az.AppConfiguration";"azure-sdk"
"Az.ApplicationInsights";"azure-sdk"
"Az.ApplicationMonitor";"rajrang"
"Az.Attestation";"azure-sdk"
"Az.Automation";"azure-sdk"
"Az.Avd";"srozemuller"
"Az.BareMetal";"azure-sdk"
"Az.Batch";"azure-sdk"
"Az.Billing";"azure-sdk"
"Az.Blueprint";"azure-sdk"
"Az.BootStrapper";"azure-sdk"
"Az.BotService";"azure-sdk"
"Az.Cdn";"azure-sdk"
"Az.ChangeAnalysis";"azure-sdk"
"Az.CloneVirtualMachine";"Jason.Parker"
"Az.CloudService";"azure-sdk"
"Az.CognitiveServices";"azure-sdk"
"Az.Communication";"azure-sdk"
"Az.Compute";"azure-sdk"
"Az.Compute.ManagedService";"azure-sdk"
"Az.ConfidentialLedger";"azure-sdk"
"Az.Confluent";"azure-sdk"
"Az.ConnectedKubernetes";"azure-sdk"
"Az.ConnectedMachine";"azure-sdk"
"Az.ConnectedNetwork";"azure-sdk"
"Az.ContainerInstance";"azure-sdk"
"Az.ContainerRegistry";"azure-sdk"
"Az.CosmosDB";"azure-sdk"
"Az.CostManagement";"azure-sdk"
"Az.CustomLocation";"azure-sdk"
"Az.CustomProviders";"azure-sdk"
"Az.Dashboard";"azure-sdk"
"Az.DataBox";"azure-sdk"
"Az.DataBoxEdge";"azure-sdk"
"Az.Databricks";"azure-sdk"
"Az.Datadog";"azure-sdk"
"Az.DataFactory";"azure-sdk"
"Az.DataLakeAnalytics";"azure-sdk"
"Az.DataLakeStore";"azure-sdk"
"Az.DataMigration";"azure-sdk"
"Az.DataProtection";"azure-sdk"
"Az.DataShare";"azure-sdk"
"Az.DedicatedHsm";"azure-sdk"
"Az.DeploymentManager";"azure-sdk"
"Az.DesktopVirtualization";"azure-sdk"
"Az.DeviceProvisioningServices";"azure-sdk"
"Az.DevOps.Blueprint";"mrptsai"
"Az.DevSpaces";"azure-sdk"
"Az.DevTestLabs";"azure-sdk"
"Az.DigitalTwins";"azure-sdk"
"Az.DiskPool";"azure-sdk"
"Az.Dns";"azure-sdk"
"Az.DnsResolver";"azure-sdk"
"Az.EdgeOrder";"azure-sdk"
"Az.Elastic";"azure-sdk"
"Az.EventGrid";"azure-sdk"
"Az.EventHub";"azure-sdk"
"Az.Extensions.DynamicDeployment";"haraldfianbakken"
"Az.FluidRelay";"azure-sdk"
"Az.FrontDoor";"azure-sdk"
"Az.Functions";"azure-sdk"
"Az.GuestConfiguration";"azure-sdk"
"Az.HanaOnAzure";"azure-sdk"
"Az.HDInsight";"azure-sdk"
"Az.HealthBot";"azure-sdk"
"Az.HealthcareApis";"azure-sdk"
"Az.HPCCache";"azure-sdk"
"Az.ImageBuilder";"azure-sdk"
"Az.ImageBuilder.Tools";"powers-hell"
"Az.ImportExport";"azure-sdk"
"Az.Insights";"azure-sdk"
"Az.IotCentral";"azure-sdk"
"Az.IotHub";"azure-sdk"
"Az.KeyVault";"azure-sdk"
"Az.KubernetesConfiguration";"azure-sdk"
"Az.Kusto";"azure-sdk"
"Az.LabServices";"azure-sdk"
"Az.LogAnalytics";"JDMSFT"
"Az.LogicApp";"azure-sdk"
"Az.Logz";"azure-sdk"
"Az.MachineLearning";"azure-sdk"
"Az.MachineLearningCompute";"azure-sdk"
"Az.MachineLearningServices";"azure-sdk"
"Az.Maintenance";"azure-sdk"
"Az.ManagedServiceIdentity";"azure-sdk"
"Az.ManagedServices";"azure-sdk"
"Az.ManagementPartner";"azure-sdk"
"Az.Maps";"azure-sdk"
"Az.MariaDb";"azure-sdk"
"Az.Marketplace";"azure-sdk"
"Az.MarketplaceOrdering";"azure-sdk"
"Az.Media";"azure-sdk"
"Az.Migrate";"azure-sdk"
"Az.MixedReality";"azure-sdk"
"Az.Monitor";"azure-sdk"
"Az.MonitoringSolutions";"azure-sdk"
"Az.MySql";"azure-sdk"
"Az.NetAppFiles";"azure-sdk"
"Az.Network";"azure-sdk"
"Az.NetworkFunction";"azure-sdk"
"Az.NotificationHubs";"azure-sdk"
"Az.OperationalInsights";"azure-sdk"
"Az.Orbital";"azure-sdk"
"Az.Peering";"azure-sdk"
"Az.PolicyInsights";"azure-sdk"
"Az.Portal";"azure-sdk"
"Az.PostgreSql";"azure-sdk"
"Az.PowerBIEmbedded";"azure-sdk"
"Az.PrivateDns";"azure-sdk"
"Az.Profile";"azure-sdk"
"Az.ProviderHub";"azure-sdk"
"Az.Purview";"azure-sdk"
"Az.RecoveryServices";"azure-sdk"
"Az.RedisCache";"azure-sdk"
"Az.RedisEnterpriseCache";"azure-sdk"
"Az.Relay";"azure-sdk"
"Az.Reservations";"azure-sdk"
"Az.ResourceGraph";"azure-sdk"
"Az.ResourceMover";"azure-sdk"
"Az.Resources";"azure-sdk"
"Az.Search";"azure-sdk"
"Az.Security";"azure-sdk"
"Az.SecurityInsights";"azure-sdk"
"Az.ServiceBus";"azure-sdk"
"Az.ServiceFabric";"azure-sdk"
"Az.ServiceLinker";"azure-sdk"
"Az.SignalR";"azure-sdk"
"Az.SpringCloud";"azure-sdk"
"Az.Sql";"azure-sdk"
"Az.SqlVirtualMachine";"azure-sdk"
"Az.StackEdge";"azure-sdk"
"Az.StackHCI";"azure-sdk"
"Az.Storage";"azure-sdk"
"Az.StorageMover";"azure-sdk"
"Az.StorageSync";"azure-sdk"
"Az.StorageTable";"MinghaoLi"
"Az.StreamAnalytics";"azure-sdk"
"Az.Subscription";"azure-sdk"
"Az.Support";"azure-sdk"
"Az.Synapse";"azure-sdk"
"Az.Tags";"azure-sdk"
"Az.TimeSeriesInsights";"azure-sdk"
"Az.Tools.Installer";"azure-sdk"
"Az.Tools.Migration";"azure-sdk"
"Az.Tools.Predictor";"azure-sdk"
"Az.TrafficManager";"azure-sdk"
"Az.VMware";"azure-sdk"
"Az.Websites";"azure-sdk"
"Az.WindowsIotServices";"azure-sdk"
"Az.Wvd";"srozemuller"
"AzADX";"Saggiehaimblog"
"AzAiUtil";"jspaetzel"
"AzAPICall";"julianhayward"
"AzAppConfig";"PalmEmanuel"
"AzAppGWCert";"VictorWelasco"
"AzAuth";"PalmEmanuel"
"AzAutoTools";"archmachina"
"AZBlobBackup";"alatas"
"AzBluePrint";"bentaylor"
"AzBobbyTables";"PalmEmanuel"
"AzBuilder";"lagebj"
"AzClassicModule";"carloc"
"AzDanglingDomain";"arunmudiraj"
"AzDataFactoryV2Activities";"NandanHegde"
"AzDevOps";"jeffpatton1971"
"AzDnsAsCode";"Timsto"
"AzDO";"mgeorgebrown89"
"AzdoAPITools";"tsteenbakkers"
"AzDOps";"Burbert"
"AzDOTestResults";"KenMuse"
"Azereo";"Stereo89"
"AzExpression";"SimonWahlin"
"AzExtensions";"gogbg"
"AzFnUtil";"chris_dke"
"AZFW.NSG.LogViewer";"nfriday"
"AZKVManager";"colin.bee"
"azmi";"iricigor"
"AzOps";"uday31in,daltondhcp"
"AzPolicyEvaluation";"anwather"
"AzPolicyTest";"tao.yang"
"AzPreview";"azure-sdk"
"AzPseudoGUI";"nExoR"
"AzReports";"russellds"
"Azs.Azurebridge.Admin";"azure-sdk"
"Azs.Backup.Admin";"azure-sdk"
"Azs.Commerce.Admin";"azure-sdk"
"Azs.Compute.Admin";"azure-sdk"
"Azs.ContainerRegistry.Admin";"azure-sdk"
"Azs.ContainerService.Admin";"azure-sdk"
"Azs.Deployment.Admin";"azure-sdk"
"Azs.Deployment.Worksheet";"mikeva"
"Azs.Fabric.Admin";"azure-sdk"
"Azs.Gallery.Admin";"azure-sdk"
"Azs.Infrastructureinsights.Admin";"azure-sdk"
"Azs.Keyvault.Admin";"azure-sdk"
"Azs.Network.Admin";"azure-sdk"
"Azs.Storage.Admin";"azure-sdk"
"Azs.Subscriptions";"azure-sdk"
"Azs.Subscriptions.Admin";"azure-sdk"
"Azs.Syndication.Admin";"BalaGanapathy,SergeiPopov,rakku"
"Azs.Tools.Admin";"BalaGanapathy"
"Azs.Update.Admin";"azure-sdk"
"AZSBTools";"samb"
"AzsBuildUtilities";"jecollet"
"AzSDK";"AzSDKTeam"
"AzSDK.ArmTemplateEvaluator.Pre";"AzSDKTeam"
"AzSDKPreview";"AzSDKTeam"
"AzSentinel";"pkhabazi"
"AzSK";"AzSDKTeam"
"AzSK.ADO";"AzSDKTeam"
"AzSK.AzureDevOps";"AzSDKTeam"
"AzSK.AAD";"AzSDKTeam"
"AzSKPreview";"AzSDKTeam"
"AzSKPreview.ADO";"AzSDKTeam"
"AzSKPreview.AzureDevOps";"AzSDKTeam"
"AzSpeedOps";"Windos"
"AzSpeedTest";"devblackops"
"AzStorageTable";"valentinas.janeiko"
"AzStorageTable.TravisEz13";"Travis"
"AzTable";"paulomarquesc,wenbinm,PaulCheng"
"aztexttospeech";"adamtheautomator"
"AzToolbox";"carloc"
"AzTS";"AzTSSDKTeam"
"Azure";"azure-sdk"
"Azure.AnalysisServices";"azure-sdk"
"azure.databricks.cicd.tools";"simondmorias"
"azure.datafactory.tools";"kamil_nowinski"
"Azure.DevOps";"dnwlf"
"Azure.EventHub";"Marcel"
"Azure.Function.Tools";"Fred"
"Azure.Storage";"azure-sdk"
"azure.synapse.tools";"kamil_nowinski"
"Azure.ToolKit";"sdsoftware"
"AzureAD";"AzureADPowerShell"
"AzureADAssessment";"jasoth,ramical,merill,MicrosoftAzureActiveDirectoryTeam"
"AzureADAuthMethods";"AndresCanello,merill,MicrosoftAzureActiveDirectoryTeam"
"AzureADB2C";"WimvdHeijkant,Taeke,WvandenHeijkant"
"AzureADExporter";"MicrosoftAzureActiveDirectoryTeam"
"AzureADHybridAuthenticationManagement";"yoko-ms,bpolatoglu"
"AzureADIncidentResponse";"fARTy,MicrosoftAzureActiveDirectoryTeam"
"AzureADKerberosTest";"yoko-ms,bpolatoglu"
"AzureADLicensing";"nicolonsky"
"AzureADPreview";"AzureADPowerShell"
"AzureADStuff";"ztrhgf"
"AzureADTenantID";"darrenjrobinson"
"AzureADToolkit";"MicrosoftAzureActiveDirectoryTeam"
"AzureADUserFederation";"darrenjrobinson"
"AzureArmTemplateHelper";"Takeshi"
"AzureArtifactsPackageMigration";"CoffeeChaser"
"AzureArtifactsPowerShellModuleHelper";"deadlydog"
"AzureAutomation";"pkparsard"
"AzureAutomationAuthoringToolkit";"jodoglevy,eamono,AzureAutomationTeam,alsab"
"AzureAutomationDebug";"trondhindenes"
"AzureAutomationRunbookUtilities";"jfanjoy"
"AzureAutomationTools.Logging";"big-data-for-humans"
"AzureAutomationTools.PackageManagement";"big-data-for-humans"
"AzureAutomationVsoGitSync";"JoeBrockhaus-rax"
"AzureBicep";"morleyj"
"AzureBlobStorageProvider";"beefarino"
"AzureCli";"daniel_te_winkel"
"AzureCmdlets";"CData"
"AzureConnectedMachineDsc";"migreene"
"AzureConnectionAssistant";"deathbyvegemite"
"AzureDataCatalogCmdlets";"CData"
"AzureDatacenterIPOrNo";"JanneMattila"
"AzureDataLakeUtils";"saveenr"
"AzureDataManagementCmdlets";"CData"
"AzureDevOps";"mehmetseckin"
"AzureDevOps.Services.OpenApi";"Fred"
"AzureDevOpsAPIUtils";"megel"
"AzureDevOpsBoardHelper";"Panzerbjrn"
"AzureDevOpsCmdlets";"CData"
"AzureDevopsDataCollector";"dbw"
"AzureDevOpsHelpers";"baker,devopsadm"
"AzureDevOpsMgmt";"joshuaitguy"
"AzureDevOpsPS";"Razvan"
"AzureDevopsSnapshotBranchPolicies";"Greyhamwoohoo"
"AzureDiagnosticsAndLogAnalytics";"DougBradley"
"AzureExt";"pcgeek86,trevor"
"AzureExtensions";"gogbg"
"AzureFileSyncDsc";"JanEgilRing"
"AzureGraphApiHelper";"Panzerbjrn"
"AzureGraphCmdlets";"alexmarshall"
"AzureHelper";"PaulHCode"
"AzureHelpers";"Adam_Coulter"
"AzureHunter";"darkquasar"
"AzureIoT";"markscholman,mark-s"
"AzureKeyVaultHelper";"ChrisTaylorCodes"
"AzureKeyVaultPasswordRepo";"tao.yang"
"AzureM365GroupManagement";"jeffbrowntech"
"AzureML";"Marcel"
"AzurePasswordManager";"BertVandenberghe"
"AzurePipelinesPS";"Dejulia489"
"AzurePowerShellUtilityFunctions";"kbabinec,akulp-hc"
"AzureProfile";"elogeel"
"AzurePSDrive";"PowerShellTeam,raghushantha,jen,BingfengLi"
"AzurePublicIPAddresses";"PoshSecurity"
"AzureResourceData";"OxHobbs"
"AzureResourceManagementCmdlets";"CData"
"AzureResourceSecurity";"JamesBannan"
"AzureRestApiHelper";"Panzerbjrn"
"AzureRestHelper";"gogbg"
"AzureRM";"azure-sdk"
"AzureRM.AnalysisServices";"azure-sdk"
"AzureRM.ApiManagement";"azure-sdk"
"AzureRM.ApplicationInsights";"azure-sdk"
"AzureRM.Automation";"azure-sdk"
"AzureRm.AvailabilitySetManagement";"paulomarquesc"
"AzureRM.AzureStackAdmin";"azure-sdk"
"AzureRM.AzureStackStorage";"azure-sdk"
"AzureRM.Backup";"azure-sdk"
"AzureRM.Batch";"azure-sdk"
"AzureRM.Billing";"azure-sdk"
"AzureRM.BootStrapper";"azure-sdk"
"AzureRM.Cdn";"azure-sdk"
"AzureRM.CognitiveServices";"azure-sdk"
"AzureRM.Compute";"azure-sdk"
"AzureRM.Compute.Experiments";"azure-sdk"
"AzureRM.Consumption";"azure-sdk"
"AzureRM.ContainerInstance";"azure-sdk"
"AzureRM.ContainerRegistry";"azure-sdk"
"AzureRM.DataFactories";"azure-sdk"
"AzureRM.DataFactoryV2";"azure-sdk"
"AzureRM.DataLakeAnalytics";"azure-sdk"
"AzureRM.DataLakeStore";"azure-sdk"
"AzureRM.DataMigration";"azure-sdk"
"AzureRM.DevTestLabs";"azure-sdk"
"AzureRM.Dns";"azure-sdk"
"AzureRM.EventGrid";"azure-sdk"
"AzureRM.EventHub";"azure-sdk"
"AzureRm.Extensions";"splaxi"
"AzureRM.FrontDoor";"azure-sdk"
"AzureRM.HDInsight";"azure-sdk"
"AzureRM.Insights";"azure-sdk"
"AzureRM.IotHub";"azure-sdk"
"AzureRM.KeyVault";"azure-sdk"
"AzureRM.LogicApp";"azure-sdk"
"AzureRM.MachineLearning";"azure-sdk"
"AzureRM.MachineLearningCompute";"azure-sdk"
"AzureRM.ManagementPartner";"azure-sdk"
"AzureRM.Maps";"azure-sdk"
"AzureRM.MarketplaceOrdering";"azure-sdk"
"AzureRM.Media";"azure-sdk"
"AzureRM.Netcore";"azure-sdk"
"AzureRM.Network";"azure-sdk"
"AzureRM.NotificationHubs";"azure-sdk"
"AzureRM.OperationalInsights";"azure-sdk"
"AzureRM.PolicyInsights";"azure-sdk"
"AzureRM.PowerBIEmbedded";"azure-sdk"
"AzureRM.profile";"azure-sdk"
"AzureRM.RecoveryServices";"azure-sdk"
"AzureRM.RecoveryServices.Backup";"azure-sdk"
"AzureRM.RecoveryServices.SiteRecovery";"azure-sdk"
"AzureRM.RedisCache";"azure-sdk"
"AzureRM.Relay";"azure-sdk"
"AzureRM.Reservations";"azure-sdk"
"AzureRM.Resources";"azure-sdk"
"AzureRM.Scheduler";"azure-sdk"
"AzureRM.ServerManagement";"azure-sdk"
"AzureRM.ServiceBus";"azure-sdk"
"AzureRM.ServiceFabric";"azure-sdk"
"AzureRM.SignalR";"azure-sdk"
"AzureRM.SiteRecovery";"azure-sdk"
"AzureRM.Sql";"azure-sdk"
"AzureRM.Storage";"azure-sdk"
"AzureRM.StreamAnalytics";"azure-sdk"
"AzureRM.Subscription.Preview";"azure-sdk"
"AzureRM.Tags";"azure-sdk"
"AzureRM.TrafficManager";"azure-sdk"
"AzureRM.UsageAggregates";"azure-sdk"
"AzureRM.Websites";"azure-sdk"
"AzureRM.Websites.Experiments";"azure-sdk"
"AzureRMADAppPermissionsReport";"Jos"
"AzureRMAppGWCert";"VictorWelasco"
"AzureRMCertAuthentication";"VictorWelasco"
"azurerm-helpers";"oliverli"
"AzureRmImageManagement";"paulomarquesc"
"AzureRmMinus";"sengokyu"
"AzureRmStorageQueue";"paulomarquesc"
"AzureRmStorageTable";"paulomarquesc,PaulCheng"
"AzureSaveMoney";"ChadSchultz"
"AzureSearch";"kotetz"
"Azure-SecurityAsCode";"XpiritBV"
"AzureSerialAccessConsole";"sfish"
"AzureServiceBusCreation";"SandeepManthri"
"AzureServiceBusManagement";"davidobrien"
"AzureServicePrincipalAccount";"tao.yang"
"AzureSignInAudit";"Largehawiian"
"AzureSimpleREST";"FBader"
"AzureSqlMaintenancePlan";"panicoenlaxbox"
"AzureStack";"azure-sdk"
"AzureStackHCIJumpstart";"dfcuomo,DFCUOMOJ,CoreNetBuilder,sarahmoon"
"AzureStackVaaS";"gadeweev,ZhuangyingXu,alanyu"
